   282 41164 41232   2769.69   2773.47 246861.60 247269.60     62.03
   283 41401 41487   2782.86   2787.66 248283.60 248799.60     21.94
   284 41490 41558   2787.82   2791.62 248817.60 249225.60     32.40
   285 41648 41693   2796.65   2799.17 249765.60 250035.60     16.03
   286 41709 41844   2800.07   2807.65 250131.60 250941.60     35.07
   287 41876 41892   2809.45   2810.34 251133.60 251229.60      4.59
   288 41909 41972   2811.30   2814.85 251331.60 251709.60     15.60
   289 42046 42106   2819.02   2822.41 252153.60 252513.60     75.98
   290 42219 42279   2828.80   2832.20 253191.60 253551.60      8.18
   291 42294 42480   2833.05   2843.61 253641.60 254757.60     43.41
   292 42566 42588   2848.51   2849.77 255273.60 255405.60      4.91
   293 42762 42832   2859.71   2863.72 256449.60 256869.60     54.27
   294 42839 42881   2864.12   2866.53 256911.60 257163.60     12.94
   295 43044 43105   2875.89   2879.41 258141.60 258507.60     23.63
   296 43123 43294   2880.44   2890.32 258615.60 259641.60    145.89
   297 43383 43810   2895.47   2920.32 260175.60 262737.60     64.90
   298 43862 43915   2923.36   2926.46 263049.60 263367.60     10.32
   299 43935 43964   2927.64   2929.34 263487.60 263661.60      5.81
   300 43992 44069   2930.98   2935.50 263829.60 264291.60     21.00
   301 44236 44291   2945.33   2948.57 265293.60 265623.60      5.88
   302 44334 44380   2951.11   2953.83 265881.60 266157.60     16.76
   303 44390 44415   2954.42   2955.90 266217.60 266367.60      5.06
   304 44478 44490   2959.63   2960.34 266745.60 266817.60      4.24
   305 44543 44575   2963.48   2965.38 267135.60 267327.60      6.95
   306 44624 44769   2968.29   2976.91 267621.60 268491.60     80.25
   307 44840 44956   2981.15   2988.08 268917.60 269613.60    138.82
   308 45042 45156   2993.22   3000.06 270129.60 270813.60     96.79
   309 45165 45351   3000.60   3011.79 270867.60 271983.60    121.05
   310 45366 45472   3012.70   3019.09 272073.60 272709.60    103.39
   311 45486 45670   3019.94   3031.08 272793.60 273897.60    100.90
   312 45683 45889   3031.87   3044.40 273975.60 275211.60     71.30
   313 45897 45968   3044.88   3049.21 275259.60 275685.60     63.61
   314 45978 46026   3049.82   3052.75 275745.60 276033.60     24.82
   315 46037 46096   3053.43   3057.03 276099.60 276453.60     14.99
   316 46147 46519   3060.16   3083.03 276759.60 278991.60    117.69
   317 46528 46593   3083.58   3087.59 279045.60 279435.60     14.15
   318 46642 46760   3090.62   3097.93 279729.60 280437.60     92.28
   319 46807 46870   3100.85   3104.76 280719.60 281097.60     14.72
   320 46918 47104   3107.74   3119.33 281385.60 282501.60    108.40
   321 47121 47171   3120.39   3123.52 282603.60 282903.60     18.83
   322 47213 47245   3126.15   3128.15 283155.60 283347.60      6.39
   323 47287 47393   3130.78   3137.43 283599.60 284235.60     39.30
   324 47396 47455   3137.62   3141.32 284253.60 284607.60     30.80
   325 47523 47564   3145.60   3148.18 285015.60 285261.60     11.73
   326 47572 47623   3148.69   3151.90 285309.60 285615.60     12.01
   327 47707 47887   3157.21   3168.60 286119.60 287199.60    171.64
   328 47958 48108   3173.11   3182.65 287625.60 288525.60     42.77
   329 48111 48239   3182.84   3191.00 288543.60 289311.60     62.60
   330 48284 48314   3193.88   3195.80 289581.60 289761.60      5.60
   331 48369 48428   3199.32   3203.10 290091.60 290445.60     14.64
   332 48448 48690   3204.38   3219.94 290565.60 292017.60     46.12
   333 48694 48915   3220.19   3234.47 292041.60 293367.60     34.68
   334 49017 49175   3241.08   3251.34 293979.60 294927.60    101.24
   335 49204 49241   3253.23   3255.64 295101.60 295323.60      7.75
   336 49388 49732   3265.23   3287.79 296205.60 298269.60    165.15
   337 49764 49830   3289.90   3294.25 298461.60 298857.60     79.51
   338 49868 49901   3296.75   3298.93 299085.60 299283.60      6.27
   339 49982 50089   3304.28   3311.37 299769.60 300411.60    171.40
   340 50173 50267   3316.94   3323.18 300915.60 301479.60     82.42
   341 50321 50418   3326.78   3333.24 301803.60 302385.60    120.75
   342 50465 50537   3336.38   3341.19 302667.60 303099.60     40.17
   343 50544 50582   3341.66   3344.20 303141.60 303369.60      6.39
   344 50596 50648   3345.14   3348.62 303453.60 303765.60      5.85
   345 50659 50709   3349.36   3352.71 303831.60 304131.60     22.61
   346 50730 50992   3354.12   3371.75 304257.60 305829.60    164.46
   347 51111 51438   3379.79   3401.99 306543.60 308505.60     50.63
   348 51458 51564   3403.35   3410.58 308625.60 309261.60     82.92
   349 51568 51723   3410.85   3421.45 309285.60 310215.60    147.60
   350 51791 51857   3426.11   3430.63 310623.60 311019.60     24.40
   351 51916 52004   3434.69   3440.74 311373.60 311901.60     20.37
   352 52017 52190   3441.64   3453.57 311979.60 313017.60    172.50
   353 52210 52276   3454.96   3459.52 313137.60 313533.60     20.15
   354 52303 52346   3461.39   3464.37 313695.60 313953.60     11.37
   355 52353 52559   3464.86   3479.17 313995.60 315231.60     90.73
   356 52629 52644   3484.05   3485.10 315651.60 315741.60      4.65
   357 52679 52982   3487.54   3508.75 315951.60 317769.60     89.72
   358 53032 53374   3512.27   3536.39 318069.60 320121.60     63.83
   359 53394 53507   3537.80   3545.81 320241.60 320919.60    100.32
   360 53527 53589   3547.23   3551.64 321039.60 321411.60     43.71
   361 53602 53672   3552.56   3557.54 321489.60 321909.60     31.33
   362 53684 54179   3558.40   3593.83 321981.60 324951.60    158.17
   363 54204 54384   3595.62   3608.60 325101.60 326181.60    113.08
   364 54424 54536   3611.49   3619.60 326421.60 327093.60     66.64
   365 54561 54907   3621.41   3646.57 327243.60 329319.60    105.81
